"","year","group_name","team_id","country_name.x","country_code","matches_played","wins","draws","losses","goals_for","goals_against","goal_difference","points","rank","teams_qualifying","qualified","min_qualifier_points","max_non_qualifier_points","points_gap","tie_at_cutoff","treatment","points_diff","country_name.y","bicc_milper","bicc_milexp","bicc_gmi","wdi_expmil","wdi_pop","wdi_popurb","wdi_birth","wdi_death","wdi_mortinf","wdi_lifexp","wpp_medianage","wpp_sexratio","wdi_export","wdi_import","wdi_gdpcapcon2015","wdi_gdpgr","wdi_area","vdem_polyarchy","ht_colonial","atop_number","wdi_pop_log","v2paseatshare","milex","milex5yb","milex3yb","milex1yb","milex5ya","milex3ya","milex1ya","dmilex","dmilex5yb","dmilex3yb","dmilex1yb","dmilex5ya","dmilex3ya","dmilex1ya"
"209",2014,"Group A","T-18","Croatia","HRV",3,1,0,2,6,6,0,3,3,2,0,7,3,4,FALSE,0,-4,"Croatia",0.467198054853598,1.28621770627509,124.432339690833,1.80811715937665,4201598,55.4591834926844,9.3,12,4.2,77.7243902439024,41.972,92.864,42.4171997991204,42.7994243328013,11862.7609491821,-0.557692913614588,55964,0.828,0,12,15.2509754870814,NA,1.80811715937665,1.3816644927099,0.687220165933277,0.495321031372806,1.74099456885648,2.36784026258467,1.9671068502734,1.31,0.25,-1.57,-0.83,0.67,1.12,0.16
"210",2014,"Group B","T-13","Chile","CHL",3,2,0,1,5,3,2,6,2,2,1,6,3,3,FALSE,1,3,"Chile",0.676185142852676,1.32506985091451,128.412824964368,1.9671068502734,17864195,87.3133701497978,13.473,6.119,7,79.714,33.018,98.952,33.0039029664774,32.6307251554113,13285.9540361192,1.79264947139259,741682.76,0.894,2,3,16.6983089882509,NA,1.9671068502734,2.25424093293149,1.330244423168,1.80811715937665,1.27633070266495,1.0677761217949,1.24625944103127,0.16,0.87,0.64,1.31,-0.46,-1.3,-0.72
"211",2014,"Group B","T-73","Spain","ESP",3,1,0,2,4,7,-3,3,3,2,0,6,3,3,FALSE,0,-3,"Spain",0.439858303732784,0.958390618346868,92.738677892263,1.24625944103127,46460733,79.1196713833488,9.2,8.5,2.8,83.2292682926829,41.15,97.073,33.2193399291014,30.1799222098486,24947.8512505913,1.52048593647231,500210,0.872,0,17,17.6541180621946,NA,1.24625944103127,0.687220165933277,0.495321031372806,1.9671068502734,0.634898338463689,1.74099456885648,2.36784026258467,-0.72,-1.57,-0.83,0.16,-0.64,0.67,1.12
"212",2014,"Group C","T-33","Greece","GRC",3,1,1,1,2,4,-2,4,2,2,1,4,3,1,FALSE,1,1,"Greece",1.14132856455313,1.4837726108697,195.058240574873,2.36784026258467,10892413,77.3130486275866,8.5,10.4,3.6,81.3853658536585,42.199,93.843,32.5150455771625,33.9184908742053,17903.5252440012,0.792225060962835,128900,0.886,0,12,16.2035770497947,NA,2.36784026258467,1.330244423168,1.80811715937665,1.24625944103127,2.71279094772759,1.27633070266495,1.0677761217949,1.12,0.64,1.31,-0.72,2.08,-0.46,-1.3
"213",2014,"Group C","T-42","Ivory Coast","CIV",3,1,0,2,4,5,-1,3,3,2,0,4,3,1,FALSE,0,-1,"Côte d'Ivoire",0.653778125514517,0.96999723574724,65.0763500647289,1.0677761217949,24527395,49.0173144557368,39.841,10.12,60.8,57.772,18.075,105.857,28.1569587645537,25.5234587964808,1742.53693001178,9.37199994240375,318000,0.469,6,4,17.0153012141013,NA,1.0677761217949,0.495321031372806,1.9671068502734,2.36784026258467,0.414718776586509,0.634898338463689,1.74099456885648,-1.3,-0.83,0.16,1.12,-2.3,-0.64,0.67
"214",2014,"Group D","T-84","Uruguay","URY",3,2,0,1,4,4,0,6,2,2,1,6,3,3,FALSE,1,3,"Uruguay",0.372519613323674,1.24897315472735,137.944238120308,1.74099456885648,3356334,94.9897821210514,14.235,9.397,7.9,77.194,33.887,93.965,23.5426616139817,25.5449624492357,17122.0364563225,3.23879122952364,175020,0.911,2,2,15.0263598648591,31.9666666666667,1.74099456885648,1.80811715937665,1.24625944103127,1.0677761217949,1.02582688734534,2.71279094772759,1.27633070266495,0.67,1.31,-0.72,-1.3,0.61,2.08,-0.46
"215",2014,"Group D","T-41","Italy","ITA",3,1,0,2,2,3,-1,3,3,2,0,6,3,3,FALSE,0,-3,"Italy",0.539687825092244,0.976636868752502,92.7525106023054,1.27633070266495,60320707,69.5807638614879,8.3,9.9,3.1,83.090243902439,43.997,94.199,28.6224027363532,25.83212719685,30325.0287793923,-0.0013876173045446,295718,0.865,0,13,17.9151860024176,NA,1.27633070266495,1.9671068502734,2.36784026258467,1.74099456885648,3.67891817387645,0.414718776586509,0.634898338463689,-0.46,0.16,1.12,0.67,2.65,-2.3,-0.64
"216",2014,"Group E","T-75","Switzerland","CHE",3,2,0,1,7,6,1,6,2,2,1,6,4,2,FALSE,1,2,"Switzerland",0.398443866249461,0.563621854632158,107.845775584261,0.634898338463689,8188649,74.7402679059582,10.4,7.8,3.8,83.1975609756098,41.164,97.762,65.3372701216929,54.8761532535459,83394.3712888211,2.34988141500179,39510.829,0.905,0,2,15.9182594849573,NA,0.634898338463689,1.24625944103127,1.0677761217949,1.27633070266495,1.30668261277534,1.02582688734534,2.71279094772759,-0.64,-0.72,-1.3,-0.46,-2.37,0.61,2.08
"217",2014,"Group E","T-25","Ecuador","ECU",3,1,1,1,3,3,0,4,3,2,0,6,4,2,FALSE,0,-2,"Ecuador",0.552958290266252,1.66168006011131,108.347417477746,2.71279094772759,16035124,62.9232432195799,18.896,4.815,13.4,76.141,25.005,99.803,31.3550366940318,30.0713399277247,6055.04172761485,4.22606520388456,248360,0.54,2,4,16.5902921241634,NA,2.71279094772759,2.36784026258467,1.74099456885648,0.634898338463689,4.96487829782902,3.67891817387645,0.414718776586509,2.08,1.12,0.67,-0.64,3.66,2.65,-2.3
"218",2014,"Group F","T-50","Nigeria","NGA",3,1,1,1,3,3,0,4,2,2,1,4,3,1,FALSE,1,1,"Nigeria",0.371841215145798,0.460104504527153,42.4061760792002,0.414718776586509,185896915,54.9232435340404,39.892,13.736,70.8,51.94,16.644,101.662,NA,NA,2583.6155695814,6.30971865525431,910770,0.532,5,3,19.0407028576105,NA,0.414718776586509,1.0677761217949,1.27633070266495,2.71279094772759,4.11299297822323,1.30668261277534,1.02582688734534,-2.3,-1.3,-0.46,2.08,-0.85,-2.37,0.61
"219",2014,"Group F","T-08","Bosnia and Herzegovina","BIH",3,1,0,2,4,4,0,3,3,2,0,4,3,1,FALSE,0,-1,"Bosnia and Herzegovina",0.378171507635319,0.82444902129361,91.0342670055167,1.02582688734534,3564829,47.130783484831,8.399,11.487,5.9,77.089,40.67,90.576,33.9891191143676,56.5631589251986,4412.67617817734,1.15384793371298,51200,0.56,0,3,15.0866266443407,12.5714285714286,1.02582688734534,1.74099456885648,0.634898338463689,0.414718776586509,3.71982243956434,4.96487829782902,3.67891817387645,0.61,0.67,-0.64,-2.3,-0.39,3.66,2.65
"220",2014,"Group G","T-83","United States","USA",3,1,1,1,4,4,0,4,2,2,1,4,4,0,TRUE,1,0,"United States of America (the)",0.243944032729066,1.78622315275412,165.250840833187,3.67891817387645,319257560,80.6242231779766,12.5,8.237,5.8,78.8414634146341,36.274,100.293,13.5524377198989,16.4520404415866,55394.4510435329,2.52381981363968,9147420,0.9,0,19,19.5815087330977,50,3.67891817387645,1.27633070266495,2.71279094772759,1.02582688734534,8.81333517624339,4.11299297822323,1.30668261277534,2.65,-0.46,2.08,0.61,5.09,-0.85,-2.37
"221",2014,"Group G","T-58","Portugal","PRT",3,1,1,1,4,7,-3,4,3,2,0,4,4,0,TRUE,0,0,"Portugal",0.792213936933532,0.984541106740207,113.171493946926,1.30668261277534,10401062,61.1394537361116,7.9,10.1,2.9,81.1219512195122,42.339,90.564,40.1850905816292,40.0355784904498,18836.8967978906,0.741391420706506,91605.6,0.887,0,5,16.1574184742828,NA,1.30668261277534,0.634898338463689,0.414718776586509,3.67891817387645,1.24562475871831,3.71982243956434,4.96487829782902,-2.37,-0.64,-2.3,2.65,-7.57,-0.39,3.66
"222",2014,"Group H","T-01","Algeria","DZA",3,1,1,1,6,5,1,4,2,2,1,4,2,2,FALSE,1,2,"Algeria",0.435155007120789,2.47896753436494,187.254651584613,4.96487829782902,39205031,69.5468765157615,26.063,4.646,22.3,74.992,26.341,104.869,27.6194863705878,29.3040555963989,4634.10149179952,4.09999999866501,2381740,0.323,6,9,17.4843156383623,NA,4.96487829782902,2.71279094772759,1.02582688734534,1.30668261277534,1.34147881873726,8.81333517624339,4.11299297822323,3.66,2.08,0.61,-2.37,0.1,5.09,-0.85
"223",2014,"Group H","T-62","Russia","RUS",3,0,2,1,2,3,-1,2,3,2,0,4,2,2,FALSE,0,-2,"Russian Federation (the)",0.835420206471411,2.19532867571596,211.146697857895,4.11299297822323,144237223,74.1776476748791,13.3,13.1,7.2,70.7436585365854,37.543,86.379,27.1110970517525,20.6902442110591,9493.8125,0.736267221765672,16376870,0.269,0,54,18.7869698840395,NA,4.11299297822323,0.414718776586509,3.67891817387645,4.96487829782902,2.35629488324383,1.24562475871831,3.71982243956434,-0.85,-2.3,2.65,3.66,1.01,-7.57,-0.39
"224",2018,"Group A","T-62","Russia","RUS",3,2,0,1,8,4,4,6,2,2,1,6,3,3,FALSE,1,3,"Russian Federation (the)",0.922280537741358,2.06375933697168,207.270264218208,3.71982243956434,145398106,74.5442926137992,10.9,12.5,5.1,72.6621951219512,38.169,86.669,30.7932568020743,20.7876435683221,9674.787109375,2.80724541059601,16376870,0.266,0,59,18.7949860968441,NA,3.71982243956434,1.02582688734534,1.30668261277534,4.11299297822323,1.28310489294024,1.34147881873726,8.81333517624339,-0.39,0.61,-2.37,-0.85,-1.07,0.1,5.09
"225",2018,"Group A","T-63","Saudi Arabia","SAU",3,1,0,2,2,7,-5,3,3,2,0,6,3,3,FALSE,0,-3,"Saudi Arabia",0.711788526391699,3.20308184604993,220.091323389107,8.81333517624339,30196281,83.4708425884849,19.739,2.228,6.1,78.75,28.32,160.612,35.5209831625769,23.5819273071372,24393.5188306638,3.2269508901591,2149690,0.016,0,6,17.2232293290667,NA,8.81333517624339,3.67891817387645,4.96487829782902,3.71982243956434,1.18979117011669,2.35629488324383,1.24562475871831,5.09,2.65,3.66,-0.39,-0.09,1.01,-7.57
"226",2018,"Group B","T-73","Spain","ESP",3,1,2,0,6,5,1,5,1,2,1,5,4,1,FALSE,1,1,"Spain",0.398755159131251,0.959607803551933,94.1503311577635,1.24562475871831,46782011,79.5580057813361,7.9,9.1,2.7,83.4317073170732,42.799,96.574,34.874813986254,32.1345964120382,27956.7225466484,2.39541124478878,499603.479,0.854,0,17,17.6610093066529,NA,1.24562475871831,1.30668261277534,4.11299297822323,8.81333517624339,0.732300347538541,1.28310489294024,1.34147881873726,-7.57,-2.37,-0.85,5.09,-0.46,-1.07,0.1
"227",2018,"Group B","T-58","Portugal","PRT",3,1,2,0,5,4,1,5,2,2,1,5,4,1,FALSE,1,1,"Portugal",0.580179125500462,1.0009884787382,105.169551280801,1.34147881873726,10283822,61.1233069673808,8.4,10.9,2.9,81.3243902439024,44.171,90.201,43.677580570852,43.0581149209879,20997.7745987013,2.94628343449202,91605.6,0.899,0,5,16.1460825387778,NA,1.34147881873726,4.96487829782902,3.71982243956434,1.24562475871831,0.506944517393582,1.18979117011669,2.35629488324383,0.1,3.66,-0.39,-7.57,-0.23,-0.09,1.01
"228",2018,"Group B","T-38","Iran","IRN",3,1,1,1,2,2,0,4,3,2,0,5,4,1,FALSE,0,-1,"Iran (Islamic Republic of)",0.798214421085361,1.44391851955419,137.500840978409,2.35629488324383,86117998,74.8034286499023,16.664,4.645,12.5,76.621,30.248,103.8,29.639694129412,26.975655484871,5127.22495367018,-3.74796015711334,1622500,0.183,0,1,18.2712289835576,NA,2.35629488324383,4.11299297822323,8.81333517624339,1.34147881873726,0.652876569793988,0.732300347538541,1.28310489294024,1.01,-0.85,5.09,0.1,0.15,-0.46,-1.07
"229",2018,"Group C","T-22","Denmark","DNK",3,1,2,0,2,1,1,5,2,2,1,5,3,2,FALSE,1,2,"Denmark",0.306678194403309,0.960834524976566,113.389919804202,1.28310489294024,5793636,88.1059762310689,10.6,9.5,3.4,80.9536585365854,40.861,99.027,56.9833683807386,51.8306171211701,56355.0733084714,1.8600074900921,40000,0.921,0,3,15.5722706317273,NA,1.28310489294024,3.71982243956434,1.24562475871831,2.35629488324383,2.01722347053086,0.506944517393582,1.18979117011669,-1.07,-0.39,-7.57,1.01,1.36,-0.23,-0.09
"230",2018,"Group C","T-56","Peru","PER",3,1,0,2,2,2,0,3,3,2,0,5,3,2,FALSE,0,-2,"Peru",0.689525056353903,0.993262998234997,100.626944413559,1.18979117011669,31897584,82.6854929960921,16.93,6.173,14.3,76.018,27.914,99.437,25.1921846722472,23.4392854994888,6593.14437459526,3.969351341365,1280000,0.807,2,3,17.2780408282098,NA,1.18979117011669,8.81333517624339,1.34147881873726,1.28310489294024,1.04000297143706,0.652876569793988,0.732300347538541,-0.09,5.09,0.1,-1.07,-0.98,0.15,-0.46
"231",2018,"Group D","T-03","Argentina","ARG",3,1,1,1,3,5,-2,4,2,2,1,4,3,1,FALSE,1,1,"Argentina",0.241865352841405,0.632261897516747,65.7515461606623,0.732300347538541,44654882,91.7679941327998,15.332,7.583,9.2,76.77,30.491,98.36,14.4366857499034,16.3258502050892,13058.3285449954,-2.61739646282038,2736690,0.783,2,3,17.6144741986154,NA,0.732300347538541,1.24562475871831,2.35629488324383,1.18979117011669,0.464611544931539,2.01722347053086,0.506944517393582,-0.46,-7.57,1.01,-0.09,-0.58,1.36,-0.23
"232",2018,"Group D","T-50","Nigeria","NGA",3,1,0,2,3,4,-1,3,3,2,0,4,3,1,FALSE,0,-1,"Nigeria",0.410994642103179,0.555491394455075,48.649388637037,0.506944517393582,204938755,58.1553347527729,35.69,12.952,67.4,52.669,16.916,101.95,NA,NA,2431.77857832568,1.92275734200614,910770,0.556,5,3,19.1382217363686,NA,0.506944517393582,1.34147881873726,1.28310489294024,0.732300347538541,2.36150967895845,1.04000297143706,0.652876569793988,-0.23,0.1,-1.07,-0.46,1.9,-0.98,0.15
"233",2018,"Group E","T-75","Switzerland","CHE",3,1,2,0,5,4,1,5,2,2,1,5,3,2,FALSE,1,2,"Switzerland",0.363847950647378,0.574860638869381,112.381625144754,0.652876569793988,8514329,79.2922201625844,10.3,7.9,3.6,83.7536585365854,41.48,98.354,67.4781861031999,56.950318222608,86756.6022327472,2.86044579439036,39509.63,0.907,0,2,15.95726106686,NA,0.652876569793988,2.35629488324383,1.18979117011669,0.506944517393582,1.14814145777047,0.464611544931539,2.01722347053086,0.15,1.01,-0.09,-0.23,-1.21,-0.58,1.36
"234",2018,"Group E","T-66","Serbia","SRB",3,1,0,2,2,4,-2,3,3,2,0,5,3,2,FALSE,0,-2,"Serbia",0.363035904760398,1.1611606641168,123.312794572576,2.01722347053086,6982604,60.8433609008789,9.2,14.6,5,75.890243902439,42.932,90.952,48.6702102411693,56.8935027873898,6524.08029755191,4.64935035491007,87460,0.361,0,NA,15.7589324710694,NA,2.01722347053086,1.28310489294024,0.732300347538541,0.652876569793988,NA,2.36150967895845,1.04000297143706,1.36,-1.07,-0.46,0.15,NA,1.9,-0.98
"235",2018,"Group F","T-74","Sweden","SWE",3,2,0,1,5,2,3,6,1,2,1,6,3,3,FALSE,1,3,"Sweden",0.287780259432179,0.81737572666299,112.040040945178,1.04000297143706,10175214,87.4737430925296,11.4,9.1,2.2,82.5585365853659,39.594,100.986,45.9408514773526,44.4678627588174,52203.0872589761,1.7702553546772,407310.64,0.91,0,2,16.1354653210128,12.5125,1.04000297143706,1.18979117011669,0.506944517393582,2.01722347053086,1.97644872011962,1.14814145777047,0.464611544931539,-0.98,-0.09,-0.23,1.36,NA,-1.21,-0.58
"236",2018,"Group F","T-46","Mexico","MEX",3,2,0,1,3,4,-1,6,2,2,1,6,3,3,FALSE,1,3,"Mexico",0.334775319575184,0.468118556819144,46.5244359927447,0.464611544931539,124573711,78.0271223924494,17.037,6.071,12.6,74.301,27.266,94.851,39.0439304419331,41.1687312149645,10296.8690928534,1.97208209405635,1943950,0.675,2,1,18.6404081548978,12.45,0.464611544931539,0.732300347538541,0.652876569793988,1.04000297143706,0.962497363778907,NA,2.36150967895845,-0.58,-0.46,0.15,-0.98,-1.01,NA,1.9
"237",2018,"Group F","T-71","South Korea","KOR",3,1,0,2,3,3,0,3,3,2,0,6,3,3,FALSE,0,-3,"Korea (the Republic of)",1.52481563810468,1.55028272668435,193.027175345277,2.36150967895845,51585058,81.3823523035196,6.4,5.8,2.7,82.6268292682927,41.62,100.122,39.4523497931837,35.2551664208987,32852.8887488942,3.17611568177327,97520,0.864,0,4,17.7587426148738,NA,2.36150967895845,0.506944517393582,2.01722347053086,0.464611544931539,1.66692756826471,1.97644872011962,1.14814145777047,1.9,-0.23,1.36,-0.58,0.7,NA,-1.21
"238",2018,"Group F","T-31","Germany","DEU",3,1,0,2,2,4,-2,3,4,2,0,6,3,3,FALSE,0,-3,"Germany",0.217296665597922,0.892105848556507,83.184024967623,1.14814145777047,82905782,81.1423036204018,9.5,11.5,3.2,80.8926829268293,44.928,97.533,42.4968914074717,36.6283346388937,43905.8550061973,1.13569604599849,349380,0.88,0,10,18.2332153643561,NA,1.14814145777047,0.652876569793988,1.04000297143706,2.36150967895845,1.52411336065101,0.962497363778907,NA,-1.21,0.15,-0.98,1.9,-0.14,-1.01,NA
"239",2018,"Group G","T-28","England","ENG",3,2,0,1,8,3,5,6,2,2,1,6,3,3,FALSE,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01722347053086,0.464611544931539,1.14814145777047,2.21851529975547,1.66692756826471,1.97644872011962,NA,1.36,-0.58,-1.21,0.69,0.7,NA
"240",2018,"Group G","T-79","Tunisia","TUN",3,1,0,2,5,8,-3,3,3,2,0,6,3,3,FALSE,0,-3,"Tunisia",0.577403865406063,1.38123158768905,121.315192610123,1.97644872011962,11765514,68.5485240272509,17.344,6.087,15.1,75.37,30.41,98.551,45.4857481712255,58.3860760894097,4127.97005697994,2.60696965356362,155360,0.726,6,7,16.280683268097,NA,1.97644872011962,1.04000297143706,2.36150967895845,NA,3.30947715843109,1.52411336065101,0.962497363778907,NA,-0.98,1.9,NA,1.09,-0.14,-1.01
"241",2018,"Group H","T-44","Japan","JPN",3,1,1,1,4,4,0,4,2,2,1,4,4,0,TRUE,1,0,"Japan",0.264541675386501,0.777181679414216,67.2722036409692,0.962497363778907,126811000,91.6377318609728,7.4,11,1.9,84.2109756097561,46.889,95.561,18.3149455985223,18.2949862035848,36138.5290824814,0.643391023533141,364500,0.84,0,4,18.6582083469934,NA,0.962497363778907,0.464611544931539,1.14814145777047,1.97644872011962,2.11062130699384,2.21851529975547,1.66692756826471,-1.01,-0.58,-1.21,NA,-1.2,0.69,0.7
"242",2018,"Group H","T-65","Senegal","SEN",3,1,1,1,4,4,0,4,3,2,0,4,4,0,TRUE,0,0,"Senegal",0.826431847864228,1.29279764813977,97.729557138411,1.66692756826471,15914498,48.9001692274485,31.596,6.119,35.7,67.379,17.957,101.417,22.9490914783308,38.8407480009875,1355.09610863712,6.20924103389086,192530,0.694,6,5,16.5827410756309,NA,1.66692756826471,2.36150967895845,NA,0.962497363778907,2.20458906428882,3.30947715843109,1.52411336065101,0.7,1.9,NA,-1.01,0.09,1.09,-0.14
"243",2022,"Group A","T-65","Senegal","SEN",3,2,0,1,5,4,1,6,2,2,1,6,4,2,FALSE,1,2,"Senegal",0.755985620345455,1.22713989872819,95.2133536803101,1.52411336065101,17651103,53.4435061024348,29.46,5.92,31.4,67.788,18.888,103.473,26.6991642240508,52.9006574275324,1433.1991875241,3.85043193735768,192530,0.695,6,NA,16.6863088323088,NA,1.52411336065101,1.14814145777047,1.97644872011962,1.66692756826471,0.685819352028866,2.11062130699384,2.21851529975547,-0.14,-1.21,NA,0.7,-1.52,-1.2,0.69
"244",2022,"Group A","T-25","Ecuador","ECU",3,1,1,1,4,3,1,4,3,2,0,6,4,2,FALSE,0,-2,"Ecuador",0.36227920633798,1.43336230809459,91.6601663262965,2.21851529975547,17823897,63.0901835932266,15.423,5.363,11.2,76.577,27.975,99.482,30.9252456928287,30.9555471259573,6107.49495006543,5.86842354862311,248360,0.659,2,NA,16.6960506429671,NA,2.21851529975547,NA,0.962497363778907,1.52411336065101,1.95772067476703,2.20458906428882,3.30947715843109,0.69,NA,-1.01,-0.14,1.27,0.09,1.09
"245",2022,"Group B","T-83","United States","USA",3,1,2,0,2,1,1,5,2,2,1,5,3,2,FALSE,1,2,"United States of America (the)",0.42126093300664,1.69086536349299,153.679673757679,3.30947715843109,334017321,80.0324978239707,11,9.8,5.5,77.4341463414634,37.72,101.066,11.7844046293243,15.529535106212,63886.1317069841,2.51237531986017,9147420,0.829,0,NA,19.6267034088778,NA,3.30947715843109,1.97644872011962,1.66692756826471,2.21851529975547,1.88329708969124,0.685819352028866,2.11062130699384,1.09,NA,0.7,0.69,-0.07,-1.52,-1.2
"246",2022,"Group B","T-38","Iran","IRN",3,1,0,2,4,7,-3,3,3,2,0,5,3,2,FALSE,0,-2,"Iran (Islamic Republic of)",0.866176016184561,1.44813359629083,139.39798096581,2.11062130699384,89524246,76.3342208862305,13.314,4.897,11,76.799,32.341,103.487,25.5666185174995,23.3517323048057,5465.31447539413,4.35281087521344,1622500,0.151,0,NA,18.3100200515849,NA,2.11062130699384,0.962497363778907,1.52411336065101,3.30947715843109,2.5712401122127,1.95772067476703,2.20458906428882,-1.2,-1.01,-0.14,1.09,0.69,1.27,0.09
"247",2022,"Group C","T-57","Poland","POL",3,1,1,1,2,2,0,4,2,2,1,4,4,0,TRUE,1,0,"Poland",0.342183569892824,1.46686266063722,125.665740443737,2.20458906428882,36821749,59.8315488048321,8.3,12.2,3.7,77.1560975609756,40.864,94.046,62.3525162455456,60.6688166147992,17303.64494323,5.25545697386036,306090,0.576,0,NA,17.421599233999,NA,2.20458906428882,1.66692756826471,2.21851529975547,2.11062130699384,1.4055469125943,1.88329708969124,0.685819352028866,0.09,0.7,0.69,-1.2,-1.17,-0.07,-1.52
"248",2022,"Group C","T-46","Mexico","MEX",3,1,1,1,2,3,-1,4,3,2,0,4,4,0,TRUE,0,0,"Mexico",0.343643677527452,0.635753356938509,52.6535981855877,0.685819352028866,128613117,79.199683215791,16.041,6.521,11.1,73.973,28.528,94.246,42.9322902133702,45.8661953733484,10013.2479236143,3.70975709163623,1943950,0.586,2,NA,18.6723193630111,NA,0.685819352028866,1.52411336065101,3.30947715843109,2.20458906428882,1.35030514561756,2.5712401122127,1.95772067476703,-1.52,-0.14,1.09,0.09,-0.06,0.69,1.27
"249",2022,"Group D","T-30","France","FRA",3,2,0,1,6,3,3,6,1,2,1,6,4,2,FALSE,1,2,"France",0.458968883545937,1.24782533201672,118.41120043134,1.95772067476703,68184457,78.7591921123356,10.7,9.9,3.4,82.1292682926829,41.567,94.018,36.6160484268785,39.3469593713211,38868.3303330557,2.71676264185913,538950,0.878,0,NA,18.037727193614,NA,1.95772067476703,2.21851529975547,2.11062130699384,0.685819352028866,1.80285265162096,1.4055469125943,1.88329708969124,1.27,0.69,-1.2,-1.52,0.45,-1.17,-0.07
"250",2022,"Group D","T-04","Australia","AUS",3,2,0,1,3,4,-1,6,2,2,1,6,4,2,FALSE,1,2,"Australia",0.241338725476597,1.25626763236285,116.449474484156,1.88329708969124,26018721,87.3343268253813,11.6,7.3,3.2,83.2,37.512,98.485,25.4615298373659,20.2331120432093,61200.4588964781,4.25304559238732,7692020,0.851,0,NA,17.074326875344,NA,1.88329708969124,3.30947715843109,2.20458906428882,1.95772067476703,1.16246551287247,1.35030514561756,2.5712401122127,-0.07,1.09,0.09,1.27,-0.64,-0.06,0.69
"251",2022,"Group D","T-79","Tunisia","TUN",3,1,1,1,1,1,0,4,3,2,0,6,4,2,FALSE,0,-2,"Tunisia",0.57059609511709,1.55649047310585,127.342079413489,2.5712401122127,12119334,69.707138648303,14.124,6.159,11.5,76.05,31.744,97.954,51.325939710781,64.7698546733647,3986.54558325666,2.75228761004381,155360,0.283,6,NA,16.3103125866006,NA,2.5712401122127,2.11062130699384,0.685819352028866,1.88329708969124,1.05240083845945,1.80285265162096,1.4055469125943,0.69,-1.2,-1.52,-0.07,-0.11,0.45,-1.17
"252",2022,"Group E","T-73","Spain","ESP",3,1,1,1,9,3,6,4,2,2,1,4,4,0,TRUE,1,0,"Spain",0.382380147906646,1.03560806584726,95.829315078258,1.4055469125943,47786102,79.9548794567814,6.9,9.7,2.6,83.1341463414634,44.392,96.479,39.6716824276836,38.7940514426218,28203.1093419474,6.37031712129601,499713.681,0.868,0,NA,17.6822454020467,NA,1.4055469125943,2.20458906428882,1.95772067476703,2.5712401122127,0.682061302644033,1.16246551287247,1.35030514561756,-1.17,0.09,1.27,0.69,-0.37,-0.64,-0.06
"253",2022,"Group E","T-31","Germany","DEU",3,1,1,1,6,5,1,4,3,2,0,4,4,0,TRUE,0,0,"Germany",0.21592814129179,0.992511527812983,85.1815943499792,1.35030514561756,83177813,81.7867852780995,8.8,12.7,3.1,80.6080487804878,45.024,97.503,45.6284043425185,43.1573498705316,44817.1316331389,1.8092581243061,349360,0.854,0,NA,18.2364911995554,NA,1.35030514561756,0.685819352028866,1.88329708969124,1.4055469125943,0.939352946747924,1.05240083845945,1.80285265162096,-0.06,-1.52,-0.07,-1.17,0.26,-0.11,0.45
"254",2022,"Group F","T-18","Croatia","HRV",3,1,2,0,4,1,3,5,2,2,1,5,4,1,FALSE,1,1,"Croatia",0.459628131224137,1.24177937889292,130.691256992771,1.80285265162096,3855641,56.9977571733605,8.8,14.8,3.9,77.5756097560976,44.611,93.052,59.5120446927421,65.8988332819515,16618.1111874724,7.29445343642668,55960,0.742,0,NA,15.1650478287186,NA,1.80285265162096,1.95772067476703,2.5712401122127,1.35030514561756,2.57642560395009,0.682061302644033,1.16246551287247,0.45,1.27,0.69,-0.06,1.64,-0.37,-0.64
"255",2022,"Group F","T-06","Belgium","BEL",3,1,1,1,1,2,-1,4,3,2,0,5,4,1,FALSE,0,-1,"Belgium",0.175533271851976,0.901661994657413,91.3039099713592,1.16246551287247,11680210,87.489200269855,9.8,10,3.1,81.7487804878049,41.151,97.178,94.4213446744405,96.7576866293456,44486.7438563594,3.9562379757933,30494,0.898,0,NA,16.2734065146548,NA,1.16246551287247,1.88329708969124,1.4055469125943,1.80285265162096,2.04278364297671,0.939352946747924,1.05240083845945,-0.64,-0.07,-1.17,0.45,-0.53,0.26,-0.11
"256",2022,"Group G","T-09","Brazil","BRA",3,2,0,1,3,1,2,6,1,2,1,6,4,2,FALSE,1,2,"Brazil",0.479816811431894,0.847019580861097,68.6778757407426,1.05240083845945,210306415,87.349556243881,12.555,7.539,12.6,74.872,33.506,96.995,19.6307650034838,19.1853009729483,9032.08377657776,3.01669435408112,8358140,0.699,7,NA,19.1640761442495,NA,1.05240083845945,2.5712401122127,1.35030514561756,1.16246551287247,NA,2.57642560395009,0.682061302644033,-0.11,0.69,-0.06,-0.64,NA,1.64,-0.37
"257",2022,"Group G","T-75","Switzerland","CHE",3,2,0,1,4,3,1,6,2,2,1,6,4,2,FALSE,1,2,"Switzerland",0.323611208627716,0.596765534151621,112.692383989524,0.682061302644033,8777088,84.9206266284521,9.4,8.5,3.5,83.6048780487805,41.961,98.605,76.1397677689787,62.3609309845406,90605.019427268,3.04406102969423,39509.63,0.896,0,NA,15.9876552477288,NA,0.682061302644033,1.4055469125943,1.80285265162096,1.05240083845945,NA,2.04278364297671,0.939352946747924,-0.37,-1.17,0.45,-0.11,NA,-0.53,0.26
